carrier_code,service_date,area_type,flight_no,flight_detail,route_detail,route_code,doc_number,special_type,route_ref,booking_class,trans_code,tour_code,agent_code,payment_method,issue_date,revenue_category,currency,fare_flag,base_fare_local,surcharge,surcharge_local,tax,tax_local,commission,commission_local,total_fare,total_fare_local,remark,origin_station,total_local_curr,mileage,booking_ref,fare_basis_code,base_fare_usd,surcharge_usd,tax_usd,commission_usd,total_fare_usd
XA,2025-12-30,DOM,FN-119,XAFN-132,KLCJYN,KLC-JYN,4351290458963,Category D,KLC-JYN,Class 9,TYPE-C,,Agent A2,Payment B,2025-12-23,Category A,CCY-3,N,315.46,8.39,9.03,14.88,16.01,13.86,14.91,302.64,325.59,,KLC,325.59,520,C32080,Basis-002/BG,9.01,0.26,0.46,0.43,9.3
XA,2025-12-21,INT,FN-118,XAFN-119,KEERZP,KEE-RZP,9815883225702,,KEE-RZP,Class 9,TYPE-A,,Agent B2,Payment C,2025-12-18,Category D,CCY-1,N,164.39,41.43,42.57,9.24,9.49,4.63,4.76,206.02,211.69,,KEE,211.69,554,FTYZS4,Basis-002,4.7,1.22,0.27,0.14,6.05
XA,2025-12-30,INT,FN-132,XAFN-118,JKSTPX,JKS-TPX,8361153833664,Category D,JKS-TPX,Class 2,TYPE-B,,Agent B1,Payment B,2025-12-15,Category C,CCY-4,Y,82.61,34.91,41.26,11.23,13.27,1.93,2.28,114.11,134.86,,JKS,134.86,629,IXP7T1,Basis-002,2.36,1.18,0.38,0.07,3.85
XA,2025-12-13,INT,FN-395,XAFN-105,DRWMFP,DRW-MFP,6096405787660,,DRW-MFP,Class 2,TYPE-D,,Agent C1,Payment A,2025-12-14,Category D,CCY-1,Y,227.76,25.4,29.8,5.97,7.0,7.45,8.74,218.02,255.82,,DRW,255.82,2528,0QAKTB,Basis-002/BG,6.51,0.85,0.2,0.25,7.31
XA,2025-12-19,INT,FN-508,XAFN-133,PVSMFP,PVS-MFP,9946521745658,Category D,PVS-MFP,Class 3,TYPE-B,,Agent C1,Payment B,2025-12-06,Category C,CCY-4,N,25.3,50.06,42.29,14.35,12.12,0.31,0.26,94.05,79.45,,PVS,79.45,2054,YAOSDK,Basis-002/BG,0.72,1.21,0.35,0.01,2.27
XA,2025-12-21,INT,FN-133,XAFN-394,JKSMFP,JKS-MFP,9972815613023,Category C,JKS-MFP,Class 8,TYPE-D,,Agent B2,Payment A,2025-12-09,Category A,CCY-2,N,72.74,26.53,21.92,9.28,7.67,2.43,2.01,121.42,100.32,,JKS,100.32,2527,2R83QS,Basis-002/BG,2.08,0.63,0.22,0.06,2.87
XA,2025-12-03,INT,FN-394,XAFN-132,TDXTPX,TDX-TPX,3409619975117,Category D,TDX-TPX,Class 5,TYPE-D,,Agent A2,Payment B,2025-12-23,Category C,CCY-4,Y,31.36,15.89,17.73,3.88,4.33,0.15,0.17,47.71,53.25,,TDX,53.25,3578,BEV535,Basis-002/BG,0.9,0.51,0.12,0.0,1.52
XA,2025-12-17,INT,FN-119,XAFN-119,TDXTPX,TDX-TPX,2263731968243,,TDX-TPX,Class 8,TYPE-A,,Agent A2,Payment A,2025-11-03,Category D,CCY-2,N,117.0,19.27,18.92,1.89,1.86,4.6,4.52,135.71,133.26,,TDX,133.26,4757,YQPENP,Basis-001,3.34,0.54,0.05,0.13,3.81
XA,2025-12-31,INT,FN-395,XAFN-119,PVSMFP,PVS-MFP,9454164607150,,PVS-MFP,Class 8,TYPE-D,,Agent C2,Payment C,2025-12-14,Category D,CCY-1,N,311.81,46.58,48.79,5.82,6.1,1.09,1.14,349.0,365.56,,PVS,365.56,1558,T6BJNZ,Basis-003,8.91,1.39,0.17,0.03,10.44
XA,2025-12-28,INT,FN-101,XAFN-101,UMKSZV,UMK-SZV,6597741442018,,UMK-SZV,Class 6,TYPE-B,,Agent B1,Payment A,2025-11-01,Category D,CCY-2,N,171.79,31.67,36.26,13.94,15.96,1.13,1.29,194.53,222.72,,UMK,222.72,1617,CRK0P9,Basis-001,4.91,1.04,0.46,0.04,6.36
XA,2025-12-16,DOM,FN-105,XAFN-117,KLCJYN,KLC-JYN,3046583659980,,KLC-JYN,Class 7,TYPE-D,,Agent C2,Payment B,2025-11-23,Category A,CCY-2,Y,84.51,39.23,46.38,6.14,7.26,0.45,0.53,116.4,137.62,,KLC,137.62,3656,2ZG884,Basis-001,2.41,1.33,0.21,0.02,3.93
XA,2025-12-23,INT,FN-132,XAFN-101,UBRLNR,UBR-LNR,9639947834881,Category D,UBR-LNR,Class 1,TYPE-D,,Agent A1,Payment C,2025-12-19,Category B,CCY-2,N,43.13,35.74,40.86,14.39,16.45,0.19,0.22,87.67,100.22,,UBR,100.22,3836,K9QYKH,Basis-002,1.23,1.17,0.47,0.01,2.86
XA,2025-12-03,INT,FN-508,XAFN-133,KLCLNR,KLC-LNR,2132392950197,,KLC-LNR,Class 8,TYPE-A,,Agent A1,Payment A,2025-11-09,Category A,CCY-3,N,357.03,10.53,12.0,11.84,13.49,5.9,6.72,329.91,375.8,,KLC,375.8,2982,4SAUFY,Basis-001,10.2,0.34,0.39,0.19,10.74
XA,2025-12-30,INT,FN-101,XAFN-508,NABLNR,NAB-LNR,0458167291930,Category D,NAB-LNR,Class 2,TYPE-B,,Agent A1,Payment A,2025-12-06,Category C,CCY-2,Y,117.22,41.17,41.75,2.61,2.65,4.88,4.95,154.5,156.67,,NAB,156.67,3065,FICT5M,Basis-002/BG,3.35,1.19,0.08,0.14,4.48
XA,2025-12-11,INT,FN-101,XAFN-119,KSNGNP,KSN-GNP,8410195992224,Category C,KSN-GNP,Class 5,TYPE-C,,Agent B1,Payment B,2025-11-02,Category D,CCY-1,N,48.98,19.21,18.36,10.87,10.39,0.4,0.38,80.92,77.35,,KSN,77.35,902,4UGEBV,Basis-002/BG,1.4,0.52,0.3,0.01,2.21
XA,2025-12-18,INT,FN-117,XAFN-132,UBRKHV,UBR-KHV,5914321172456,,UBR-KHV,Class 7,TYPE-C,,Agent A1,Payment C,2025-11-12,Category A,CCY-1,Y,98.71,36.28,39.89,13.76,15.13,2.47,2.72,137.35,151.01,,UBR,151.01,4725,O3QSS7,Basis-001/BG,2.82,1.14,0.43,0.08,4.31
XA,2025-12-09,INT,FN-117,XAFN-101,YMLKHV,YML-KHV,5703659592570,,YML-KHV,Class 5,TYPE-B,,Agent B2,Payment C,2025-12-18,Category B,CCY-4,Y,197.97,63.13,54.28,14.05,12.08,9.92,8.53,297.5,255.8,,YML,255.8,2344,Z08W13,Basis-001,5.66,1.55,0.35,0.24,7.31
XA,2025-12-02,DOM,FN-117,XAFN-133,PVSJYN,PVS-JYN,1671672702241,,PVS-JYN,Class 3,TYPE-B,,Agent B2,Payment A,2025-11-07,Category A,CCY-1,Y,52.65,56.61,50.45,7.82,6.97,1.92,1.71,121.59,108.36,,PVS,108.36,308,T4A27D,Basis-001/BG,1.5,1.44,0.2,0.05,3.1
XA,2025-12-26,DOM,FN-119,XAFN-105,UBRTDX,UBR-TDX,1892307313972,,UBR-TDX,Class 4,TYPE-B,,Agent C1,Payment B,2025-12-30,Category D,CCY-3,Y,222.83,48.17,53.61,11.04,12.28,8.45,9.4,251.0,279.32,,UBR,279.32,1923,69BFIQ,Basis-002/BG,6.37,1.53,0.35,0.27,7.98
XA,2025-12-22,DOM,FN-394,XAFN-508,PVSTDX,PVS-TDX,6427709785253,,PVS-TDX,Class 1,TYPE-B,,Agent C1,Payment B,2025-12-25,Category C,CCY-1,Y,30.31,16.33,16.23,16.72,16.61,1.13,1.12,62.43,62.03,,PVS,62.03,2049,EZWJTX,Basis-001,0.87,0.46,0.47,0.03,1.77
XA,2025-12-06,INT,FN-132,XAFN-395,QFXMBT,QFX-MBT,8551088921710,,QFX-MBT,Class 3,TYPE-C,,Agent C1,Payment B,2025-11-16,Category A,CCY-2,N,136.47,34.57,31.19,15.28,13.79,1.55,1.4,199.57,180.05,,QFX,180.05,3750,K3ZUQE,Basis-002,3.9,0.89,0.39,0.04,5.14
XA,2025-12-25,INT,FN-395,XAFN-105,JYNSZV,JYN-SZV,7683532478110,,JYN-SZV,Class 8,TYPE-D,,Agent A2,Payment A,2025-12-09,Category D,CCY-4,N,205.71,29.01,34.18,7.6,8.96,2.89,3.4,208.29,245.45,,JYN,245.45,2534,P1HPY3,Basis-002,5.88,0.98,0.26,0.1,7.01
XA,2025-12-29,DOM,FN-118,XAFN-132,DRWQFX,DRW-QFX,1964923066190,,DRW-QFX,Class 2,TYPE-D,,Agent C2,Payment B,2025-12-21,Category C,CCY-1,Y,124.99,40.72,42.87,12.13,12.77,2.93,3.08,168.63,177.55,,DRW,177.55,2822,F447EH,Basis-002/BG,3.57,1.22,0.36,0.09,5.07
XA,2025-12-07,INT,FN-132,XAFN-395,UBRHGV,UBR-HGV,9832435951333,,UBR-HGV,Class 4,TYPE-D,,Agent C2,Payment C,2025-11-24,Category C,CCY-1,Y,129.42,46.62,46.23,9.43,9.35,5.03,4.99,181.51,180.01,,UBR,180.01,1292,IJUMEW,Basis-003,3.7,1.32,0.27,0.14,5.14
XA,2025-12-10,DOM,FN-119,XAFN-508,NABJYN,NAB-JYN,7188842716965,,NAB-JYN,Class 8,TYPE-C,,Agent B1,Payment B,2025-12-17,Category B,CCY-4,Y,81.87,16.87,18.62,4.63,5.11,2.95,3.26,92.7,102.34,,NAB,102.34,4467,J57R7O,Basis-002,2.34,0.53,0.15,0.09,2.92
XA,2025-12-19,INT,FN-118,XAFN-117,UBRMBT,UBR-MBT,5328369308011,,UBR-MBT,Class 1,TYPE-B,,Agent A1,Payment C,2025-11-13,Category B,CCY-4,Y,128.21,41.04,48.51,5.05,5.97,2.13,2.52,152.41,180.17,,UBR,180.17,1546,BBMPXQ,Basis-001/BG,3.66,1.39,0.17,0.07,5.15
XA,2025-12-27,DOM,FN-133,XAFN-105,UMKDRW,UMK-DRW,9136406958051,Category D,UMK-DRW,Class 2,TYPE-A,,Agent B1,Payment C,2025-12-02,Category D,CCY-4,Y,165.08,24.26,20.15,10.48,8.7,7.3,6.06,226.22,187.87,,UMK,187.87,3101,B3STV3,Basis-001,4.72,0.58,0.25,0.17,5.37
XA,2025-12-30,INT,FN-119,XAFN-119,YMLGNP,YML-GNP,6602352179211,Category C,YML-GNP,Class 3,TYPE-A,,Agent A2,Payment A,2025-12-23,Category C,CCY-3,Y,29.2,23.35,26.69,7.9,9.03,0.45,0.52,56.35,64.4,,YML,64.4,366,FDA6SJ,Basis-003,0.83,0.76,0.26,0.01,1.84
XA,2025-12-07,INT,FN-101,XAFN-508,NABZYR,NAB-ZYR,4797688543464,Category D,NAB-ZYR,Class 6,TYPE-B,,Agent C1,Payment B,2025-11-17,Category D,CCY-4,Y,193.22,28.01,33.35,3.37,4.01,1.14,1.36,192.5,229.22,,NAB,229.22,4106,HHAIAQ,Basis-002/BG,5.52,0.95,0.11,0.04,6.55
XA,2025-12-08,INT,FN-101,XAFN-105,KLCGNP,KLC-GNP,2819400112952,,KLC-GNP,Class 4,TYPE-D,,Agent C2,Payment C,2025-12-03,Category A,CCY-3,N,236.74,38.08,33.15,12.62,10.99,13.56,11.81,309.05,269.07,,KLC,269.07,2592,DNOPIB,Basis-001,6.76,0.95,0.31,0.34,7.69
XA,2025-12-23,INT,FN-132,XAFN-105,KLCMFP,KLC-MFP,4353554622284,,KLC-MFP,Class 4,TYPE-D,,Agent B2,Payment A,2025-11-04,Category D,CCY-4,N,149.27,19.0,22.23,9.48,11.09,1.25,1.46,154.8,181.13,,KLC,181.13,4928,A87XNV,Basis-002,4.26,0.64,0.32,0.04,5.18
XA,2025-12-20,DOM,FN-118,XAFN-101,JKSFUG,JKS-FUG,0489656084695,Category D,JKS-FUG,Class 5,TYPE-C,,Agent C1,Payment B,2025-12-28,Category D,CCY-1,N,188.05,3.31,3.8,6.37,7.31,4.46,5.12,169.12,194.04,,JKS,194.04,3987,MP5CIA,Basis-001,5.37,0.11,0.21,0.15,5.54
XA,2025-12-01,INT,FN-394,XAFN-133,KSNGNP,KSN-GNP,2942012172209,Category D,KSN-GNP,Class 1,TYPE-B,,Agent B1,Payment A,2025-11-12,Category A,CCY-3,Y,129.6,40.49,33.84,19.11,15.97,0.19,0.16,214.46,179.25,,KSN,179.25,2633,89YTMQ,Basis-003,3.7,0.97,0.46,0.0,5.12
XA,2025-12-02,INT,FN-394,XAFN-119,YMLMBT,YML-MBT,5713618774978,Category D,YML-MBT,Class 2,TYPE-B,,Agent C2,Payment C,2025-11-24,Category B,CCY-2,N,88.26,26.21,22.53,8.65,7.44,4.93,4.24,132.61,113.99,,YML,113.99,4570,LILWWM,Basis-002,2.52,0.64,0.21,0.12,3.26
XA,2025-12-18,INT,FN-394,XAFN-117,FUGMBT,FUG-MBT,4308848606414,Category D,FUG-MBT,Class 4,TYPE-B,,Agent B1,Payment C,2025-12-22,Category A,CCY-4,N,85.88,27.08,24.79,15.13,13.85,4.36,3.99,131.64,120.53,,FUG,120.53,4943,G2LRYD,Basis-002,2.45,0.71,0.4,0.11,3.44
XA,2025-12-10,DOM,FN-132,XAFN-118,UMKUBR,UMK-UBR,5052965370476,,UMK-UBR,Class 1,TYPE-C,,Agent B2,Payment C,2025-11-16,Category C,CCY-4,Y,65.69,38.91,36.42,1.59,1.49,0.71,0.66,109.99,102.94,,UMK,102.94,3111,DSJ9GN,Basis-002,1.88,1.04,0.04,0.02,2.94
XA,2025-12-11,INT,FN-101,XAFN-119,NABZYR,NAB-ZYR,3693683402110,Category D,NAB-ZYR,Class 2,TYPE-C,,Agent B1,Payment C,2025-12-04,Category A,CCY-3,N,105.09,21.46,25.06,15.73,18.37,0.8,0.93,126.41,147.59,,NAB,147.59,3386,AM6WHW,Basis-002/BG,3.0,0.72,0.52,0.03,4.22
XA,2025-12-24,INT,FN-132,XAFN-394,YMLMBT,YML-MBT,7390455436233,,YML-MBT,Class 2,TYPE-B,,Agent A1,Payment C,2025-11-10,Category A,CCY-4,Y,128.02,3.68,3.02,0.01,0.01,2.93,2.41,156.58,128.64,,YML,128.64,4749,EY9HRG,Basis-003,3.66,0.09,0.0,0.07,3.68
XA,2025-12-18,DOM,FN-394,XAFN-101,KEEJYN,KEE-JYN,6668843316509,Category C,KEE-JYN,Class 8,TYPE-B,,Agent C1,Payment A,2025-12-13,Category B,CCY-1,N,152.72,36.42,39.21,11.04,11.88,6.09,6.56,183.23,197.25,,KEE,197.25,1349,2VB4JM,Basis-001/BG,4.36,1.12,0.34,0.19,5.64
XA,2025-12-29,DOM,FN-118,XAFN-119,QFXDRW,QFX-DRW,9537258015358,Category D,QFX-DRW,Class 9,TYPE-D,,Agent A2,Payment A,2025-11-03,Category B,CCY-3,Y,163.41,52.81,47.43,8.13,7.3,4.35,3.91,238.54,214.23,,QFX,214.23,2040,BA6VNT,Basis-002/BG,4.67,1.36,0.21,0.11,6.12
XA,2025-12-12,DOM,FN-132,XAFN-132,UBRFUG,UBR-FUG,0518176142662,Category D,UBR-FUG,Class 8,TYPE-C,,Agent A2,Payment B,2025-12-02,Category D,CCY-2,Y,221.59,5.94,5.52,5.9,5.48,6.05,5.62,244.23,226.97,,UBR,226.97,2306,WZDSB5,Basis-002/BG,6.33,0.16,0.16,0.16,6.48
XA,2025-12-28,INT,FN-395,XAFN-508,TDXLNR,TDX-LNR,5642527531779,,TDX-LNR,Class 4,TYPE-A,,Agent B1,Payment A,2025-11-29,Category B,CCY-3,N,5.44,26.12,25.88,9.86,9.77,0.18,0.18,41.3,40.91,,TDX,40.91,3559,MIHHJ4,Basis-003,0.16,0.74,0.28,0.01,1.17
XA,2025-12-06,DOM,FN-101,XAFN-105,TDXKEE,TDX-KEE,2776066259578,,TDX-KEE,Class 1,TYPE-C,,Agent B1,Payment A,2025-11-07,Category B,CCY-1,N,159.13,35.66,30.93,6.18,5.36,8.47,7.35,216.82,188.07,,TDX,188.07,4306,KD9G2J,Basis-001/BG,4.55,0.88,0.15,0.21,5.37
XA,2025-12-28,DOM,FN-394,XAFN-395,PVSTDX,PVS-TDX,9136716168498,,PVS-TDX,Class 5,TYPE-B,,Agent B2,Payment A,2025-12-15,Category B,CCY-1,N,134.78,6.53,7.54,14.57,16.82,3.85,4.44,133.98,154.7,,PVS,154.7,2727,DM6MVI,Basis-001/BG,3.85,0.22,0.48,0.13,4.42
XA,2025-12-17,DOM,FN-117,XAFN-118,KEETDX,KEE-TDX,2985270497344,Category D,KEE-TDX,Class 9,TYPE-D,,Agent A2,Payment C,2025-11-19,Category D,CCY-4,N,125.71,19.85,22.67,15.71,17.94,0.25,0.29,145.39,166.03,,KEE,166.03,4139,JPMEDA,Basis-002,3.59,0.65,0.51,0.01,4.74
XA,2025-12-12,DOM,FN-395,XAFN-395,UBRKSN,UBR-KSN,1236886608823,Category C,UBR-KSN,Class 2,TYPE-B,,Agent B1,Payment A,2025-11-05,Category B,CCY-1,N,50.62,11.9,13.12,4.1,4.52,0.81,0.89,61.12,67.37,,UBR,67.37,1552,GZU2NA,Basis-001,1.45,0.37,0.13,0.03,1.92
XA,2025-12-25,INT,FN-119,XAFN-117,DRWKHV,DRW-KHV,4707308141423,,DRW-KHV,Class 2,TYPE-C,,Agent B2,Payment B,2025-12-16,Category C,CCY-1,N,144.57,32.33,36.47,12.15,13.7,5.25,5.92,167.39,188.82,,DRW,188.82,3264,5E71IX,Basis-001,4.13,1.04,0.39,0.17,5.39
XA,2025-12-03,DOM,FN-132,XAFN-508,DRWJKS,DRW-JKS,1665517286421,Category C,DRW-JKS,Class 5,TYPE-D,,Agent A1,Payment A,2025-12-01,Category A,CCY-4,N,355.76,3.82,3.74,13.31,13.04,7.12,6.97,373.23,365.57,,DRW,365.57,4162,6F83E8,Basis-002,10.16,0.11,0.37,0.2,10.44
XA,2025-12-10,INT,FN-105,XAFN-395,YMLLNR,YML-LNR,0540085380942,,YML-LNR,Class 7,TYPE-D,,Agent C1,Payment B,2025-12-15,Category A,CCY-3,Y,105.43,23.22,21.2,7.56,6.9,0.47,0.43,145.81,133.1,,YML,133.1,3993,V2P0ZI,Basis-001,3.01,0.61,0.2,0.01,3.8
XA,2025-12-15,INT,FN-118,XAFN-508,KEESZV,KEE-SZV,1671656709866,,KEE-SZV,Class 9,TYPE-C,,Agent A1,Payment C,2025-11-28,Category B,CCY-4,Y,77.3,66.54,55.27,17.11,14.21,2.42,2.01,174.3,144.77,,KEE,144.77,1849,893FSQ,Basis-002,2.21,1.58,0.41,0.06,4.14
XA,2025-12-13,DOM,FN-395,XAFN-508,FUGJKS,FUG-JKS,8511881167873,Category D,FUG-JKS,Class 5,TYPE-A,,Agent C1,Payment B,2025-11-08,Category C,CCY-1,N,151.86,42.74,50.27,2.07,2.44,4.3,5.06,169.64,199.51,,FUG,199.51,3569,QQD8UK,Basis-001/BG,4.34,1.44,0.07,0.14,5.7
XA,2025-12-18,DOM,FN-119,XAFN-508,FUGKLC,FUG-KLC,6995713957001,,FUG-KLC,Class 4,TYPE-C,,Agent B1,Payment A,2025-12-11,Category B,CCY-3,Y,43.54,2.48,2.67,6.05,6.5,1.95,2.1,47.1,50.61,,FUG,50.61,2419,57GSQ7,Basis-003,1.24,0.08,0.19,0.06,1.45
XA,2025-12-13,DOM,FN-101,XAFN-118,KEEYML,KEE-YML,0962629225953,,KEE-YML,Class 9,TYPE-D,,Agent A2,Payment A,2025-12-25,Category A,CCY-1,N,162.94,28.88,31.54,9.84,10.75,6.73,7.35,181.18,197.88,,KEE,197.88,1832,GQPE8P,Basis-002/BG,4.66,0.9,0.31,0.21,5.65
XA,2025-12-31,INT,FN-101,XAFN-119,QFXSUQ,QFX-SUQ,7537450883068,Category C,QFX-SUQ,Class 1,TYPE-C,,Agent C1,Payment A,2025-12-25,Category D,CCY-3,Y,37.12,42.09,42.05,11.21,11.2,1.74,1.74,88.71,88.63,,QFX,88.63,2479,7YRVEZ,Basis-001,1.06,1.2,0.32,0.05,2.53
XA,2025-12-15,DOM,FN-117,XAFN-101,DRWYML,DRW-YML,2888239797087,,DRW-YML,Class 8,TYPE-A,,Agent A1,Payment B,2025-12-13,Category B,CCY-1,N,208.64,1.46,1.61,10.49,11.56,0.34,0.37,200.93,221.44,,DRW,221.44,1616,9KD7EU,Basis-001/BG,5.96,0.05,0.33,0.01,6.33
XA,2025-12-02,DOM,FN-101,XAFN-508,KEEYML,KEE-YML,2542709831818,,KEE-YML,Class 7,TYPE-B,,Agent B1,Payment A,2025-11-02,Category D,CCY-4,Y,54.98,26.55,24.04,13.99,12.67,1.99,1.8,99.26,89.89,,KEE,89.89,2672,32X570,Basis-002,1.57,0.69,0.36,0.05,2.57
XA,2025-12-22,INT,FN-508,XAFN-395,KEEDPQ,KEE-DPQ,6858197488467,Category D,KEE-DPQ,Class 9,TYPE-B,,Agent A2,Payment A,2025-11-11,Category D,CCY-2,N,157.29,16.34,17.23,9.51,10.03,6.89,7.27,168.07,177.28,,KEE,177.28,1552,3AO8DZ,Basis-002/BG,4.49,0.49,0.29,0.21,5.07
XA,2025-12-14,INT,FN-133,XAFN-105,KSNTPX,KSN-TPX,2450116012418,,KSN-TPX,Class 6,TYPE-A,,Agent C2,Payment B,2025-11-04,Category D,CCY-3,N,27.48,39.8,47.25,7.56,8.97,1.06,1.26,69.45,82.44,,KSN,82.44,1663,0A7OXZ,Basis-002/BG,0.79,1.35,0.26,0.04,2.36
XA,2025-12-06,DOM,FN-101,XAFN-133,FUGDRW,FUG-DRW,3141092443295,Category D,FUG-DRW,Class 9,TYPE-A,,Agent C2,Payment B,2025-12-22,Category D,CCY-3,N,239.48,20.23,22.1,6.76,7.38,5.14,5.62,241.05,263.34,,FUG,263.34,2537,FUOE7G,Basis-002,6.84,0.63,0.21,0.16,7.52
XA,2025-12-19,INT,FN-394,XAFN-101,KLCGNP,KLC-GNP,6044620374457,,KLC-GNP,Class 8,TYPE-A,,Agent C2,Payment B,2025-12-14,Category D,CCY-2,Y,88.87,37.69,43.14,5.64,6.45,0.26,0.3,120.71,138.16,,KLC,138.16,2506,Z4CFDK,Basis-002/BG,2.54,1.23,0.18,0.01,3.95
XA,2025-12-27,DOM,FN-508,XAFN-101,UBRYML,UBR-YML,7038394271342,Category D,UBR-YML,Class 7,TYPE-D,,Agent A1,Payment B,2025-12-13,Category C,CCY-4,Y,201.57,23.35,24.26,0.12,0.12,7.97,8.28,209.5,217.67,,UBR,217.67,1250,3LQ3D0,Basis-002,5.76,0.69,0.0,0.24,6.22
XA,2025-12-09,DOM,FN-119,XAFN-118,KLCKEE,KLC-KEE,5646639718012,,KLC-KEE,Class 5,TYPE-D,,Agent A2,Payment A,2025-11-23,Category D,CCY-3,N,104.37,13.6,12.31,11.23,10.17,4.74,4.29,135.36,122.56,,KLC,122.56,4937,WRJQ6Q,Basis-002/BG,2.98,0.35,0.29,0.12,3.5
XA,2025-12-26,INT,FN-118,XAFN-508,DRWKUV,DRW-KUV,1348169403242,Category C,DRW-KUV,Class 7,TYPE-A,,Agent B2,Payment C,2025-11-17,Category C,CCY-4,Y,54.77,37.38,43.89,8.12,9.54,0.88,1.03,91.27,107.17,,DRW,107.17,1312,5K9YEL,Basis-001,1.56,1.25,0.27,0.03,3.06
XA,2025-12-27,DOM,FN-101,XAFN-132,KEEQFX,KEE-QFX,8198365146905,,KEE-QFX,Class 9,TYPE-B,,Agent B2,Payment B,2025-11-23,Category B,CCY-2,N,135.79,38.0,39.84,14.14,14.82,2.04,2.14,179.62,188.31,,KEE,188.31,4923,1BQT1D,Basis-003,3.88,1.14,0.42,0.06,5.38
XA,2025-12-07,DOM,FN-132,XAFN-118,JYNJKS,JYN-JKS,5136402942208,Category D,JYN-JKS,Class 1,TYPE-C,,Agent A1,Payment A,2025-12-21,Category A,CCY-3,Y,148.39,15.71,18.43,0.96,1.13,0.38,0.44,142.77,167.51,,JYN,167.51,992,M6MW6N,Basis-001/BG,4.24,0.53,0.03,0.01,4.79
XA,2025-12-30,INT,FN-119,XAFN-133,FUGSUQ,FUG-SUQ,0181170328032,Category D,FUG-SUQ,Class 8,TYPE-B,,Agent C1,Payment A,2025-11-26,Category A,CCY-1,N,95.12,22.18,20.74,11.27,10.54,2.2,2.06,132.95,124.34,,FUG,124.34,2391,9ZWQFC,Basis-002/BG,2.72,0.59,0.3,0.06,3.55
XA,2025-12-31,INT,FN-118,XAFN-133,FUGMBT,FUG-MBT,8726117370215,Category C,FUG-MBT,Class 9,TYPE-C,,Agent B1,Payment A,2025-12-26,Category B,CCY-1,N,122.39,48.01,40.32,8.26,6.94,6.37,5.35,195.64,164.3,,FUG,164.3,2868,WV7IHD,Basis-001,3.5,1.15,0.2,0.15,4.69
XA,2025-12-22,DOM,FN-133,XAFN-133,KLCUBR,KLC-UBR,6291362153944,,KLC-UBR,Class 2,TYPE-D,,Agent A1,Payment A,2025-12-24,Category C,CCY-2,N,145.44,52.95,47.76,12.98,11.71,2.51,2.26,224.65,202.65,,KLC,202.65,1124,ZAZTVK,Basis-002/BG,4.16,1.36,0.33,0.06,5.79
XA,2025-12-10,INT,FN-395,XAFN-105,YMLSUQ,YML-SUQ,3353336941751,,YML-SUQ,Class 4,TYPE-A,,Agent B2,Payment C,2025-11-23,Category D,CCY-4,N,145.2,25.85,20.97,8.42,6.83,8.12,6.59,205.16,166.41,,YML,166.41,4585,F8J0SU,Basis-002/BG,4.15,0.6,0.2,0.19,4.75
XA,2025-12-01,DOM,FN-394,XAFN-119,KSNYML,KSN-YML,0907294856366,,KSN-YML,Class 6,TYPE-D,,Agent A2,Payment A,2025-12-29,Category B,CCY-4,N,81.95,18.72,21.88,11.79,13.78,2.14,2.5,98.47,115.11,,KSN,115.11,1662,YOHUMR,Basis-001,2.34,0.63,0.39,0.07,3.29
XA,2025-12-27,DOM,FN-119,XAFN-508,KSNFUG,KSN-FUG,3942728288156,Category D,KSN-FUG,Class 5,TYPE-D,,Agent A1,Payment B,2025-11-04,Category B,CCY-2,N,132.25,10.33,9.75,19.97,18.84,5.95,5.61,164.54,155.23,,KSN,155.23,2506,KQAKCI,Basis-002/BG,3.78,0.28,0.54,0.16,4.44
XA,2025-12-05,DOM,FN-119,XAFN-132,TDXUBR,TDX-UBR,0688439393960,,TDX-UBR,Class 3,TYPE-B,,Agent B2,Payment A,2025-12-05,Category B,CCY-3,Y,175.6,9.74,8.9,8.53,7.79,8.32,7.6,202.16,184.69,,TDX,184.69,1098,VVQZSX,Basis-002,5.02,0.25,0.22,0.22,5.28
XA,2025-12-01,INT,FN-119,XAFN-105,KLCMBT,KLC-MBT,8686592799481,Category C,KLC-MBT,Class 6,TYPE-D,,Agent B1,Payment B,2025-12-29,Category C,CCY-4,Y,158.87,51.27,55.57,4.11,4.46,5.25,5.69,196.71,213.21,,KLC,213.21,3973,RU0V8E,Basis-003,4.54,1.59,0.13,0.16,6.09
XA,2025-12-16,INT,FN-117,XAFN-508,FUGSZV,FUG-SZV,1188440147082,Category C,FUG-SZV,Class 4,TYPE-A,,Agent C2,Payment C,2025-12-21,Category D,CCY-4,Y,228.08,47.58,50.99,6.4,6.86,3.16,3.39,263.64,282.54,,FUG,282.54,4064,XM4EXJ,Basis-002,6.52,1.46,0.2,0.1,8.07
XA,2025-12-30,DOM,FN-105,XAFN-117,JYNFUG,JYN-FUG,8995121744756,Category C,JYN-FUG,Class 9,TYPE-D,,Agent B1,Payment A,2025-12-25,Category B,CCY-1,N,127.8,15.54,14.46,9.65,8.98,1.82,1.69,160.74,149.55,,JYN,149.55,393,KBF51X,Basis-001/BG,3.65,0.41,0.26,0.05,4.27
